2024-05-02 15:57:29,248 INFO    StreamThr :34622 [internal.py:wandb_internal():86] W&B internal server running at pid: 34622, started at: 2024-05-02 15:57:29.246621
2024-05-02 15:57:31,825 INFO    SenderThread:34622 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-05-02 15:57:31,915 INFO    Thread-97 :34622 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/paul/Projects/anomalous-concept-detection/wandb/run-20240502_155724-i8mdzawr/files/conda-environment.yaml
2024-05-02 15:57:31,915 INFO    Thread-97 :34622 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/paul/Projects/anomalous-concept-detection/wandb/run-20240502_155724-i8mdzawr/files/wandb-metadata.json
2024-05-02 15:57:31,956 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: python_packages
2024-05-02 15:57:31,956 DEBUG   SenderThread:34622 [sender.py:send_request():406] send_request: python_packages
2024-05-02 15:57:31,957 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 15:57:31,957 DEBUG   SenderThread:34622 [sender.py:send_request():406] send_request: stop_status
2024-05-02 15:57:31,957 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 15:57:32,204 DEBUG   SenderThread:34622 [sender.py:send():379] send: telemetry
2024-05-02 15:57:32,374 INFO    wandb-upload_0:34622 [upload_job.py:push():131] Uploaded file /var/folders/bq/frkjqv215gvcwsrx_g06w1tr0000gn/T/tmpji0upgslwandb/837j0wgu-wandb-metadata.json
2024-05-02 15:57:32,918 INFO    Thread-97 :34622 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/paul/Projects/anomalous-concept-detection/wandb/run-20240502_155724-i8mdzawr/files/requirements.txt
2024-05-02 15:57:34,161 DEBUG   SenderThread:34622 [sender.py:send():379] send: telemetry
2024-05-02 15:57:34,161 DEBUG   SenderThread:34622 [sender.py:send():379] send: config
2024-05-02 15:57:34,162 DEBUG   SenderThread:34622 [sender.py:send():379] send: config
2024-05-02 15:57:34,162 DEBUG   SenderThread:34622 [sender.py:send():379] send: config
2024-05-02 15:57:34,162 DEBUG   SenderThread:34622 [sender.py:send():379] send: config
2024-05-02 15:57:34,162 DEBUG   SenderThread:34622 [sender.py:send():379] send: config
2024-05-02 15:57:34,162 DEBUG   SenderThread:34622 [sender.py:send():379] send: config
2024-05-02 15:57:34,915 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 15:57:34,927 INFO    Thread-97 :34622 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/paul/Projects/anomalous-concept-detection/wandb/run-20240502_155724-i8mdzawr/files/output.log
2024-05-02 15:57:36,049 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: log_artifact
2024-05-02 15:57:36,049 DEBUG   SenderThread:34622 [sender.py:send_request():406] send_request: log_artifact
2024-05-02 15:57:36,073 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: partial_history
2024-05-02 15:57:36,935 INFO    Thread-97 :34622 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/paul/Projects/anomalous-concept-detection/wandb/run-20240502_155724-i8mdzawr/files/output.log
2024-05-02 15:57:36,935 INFO    Thread-97 :34622 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/paul/Projects/anomalous-concept-detection/wandb/run-20240502_155724-i8mdzawr/files/media/table/Accuracy by Layer_0_d5b479761d20767f32ca.table.json
2024-05-02 15:57:36,936 INFO    Thread-97 :34622 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/paul/Projects/anomalous-concept-detection/wandb/run-20240502_155724-i8mdzawr/files/media
2024-05-02 15:57:36,936 INFO    Thread-97 :34622 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/paul/Projects/anomalous-concept-detection/wandb/run-20240502_155724-i8mdzawr/files/media/table
2024-05-02 15:57:37,195 INFO    wandb-upload_0:34622 [upload_job.py:push():89] Uploaded file /Users/paul/Library/Application Support/wandb/artifacts/staging/tmpk_vv1ab7
2024-05-02 15:57:37,344 INFO    wandb-upload_1:34622 [upload_job.py:push():131] Uploaded file /var/folders/bq/frkjqv215gvcwsrx_g06w1tr0000gn/T/tmpji0upgslwandb/9gjpwfsu-media/table/Accuracy by Layer_0_d5b479761d20767f32ca.table.json
2024-05-02 15:57:38,167 INFO    SenderThread:34622 [sender.py:send_request_log_artifact():1456] logged artifact run-i8mdzawr-AccuracybyLayer - {'id': 'QXJ0aWZhY3Q6ODE4NTEzNjU4', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2OTUxNDIyNQ==', 'latestArtifact': None}}
2024-05-02 15:57:38,168 DEBUG   SenderThread:34622 [sender.py:send():379] send: files
2024-05-02 15:57:38,168 INFO    SenderThread:34622 [sender.py:_save_file():1390] saving file media/table/Accuracy by Layer_0_d5b479761d20767f32ca.table.json with policy now
2024-05-02 15:57:38,169 DEBUG   SenderThread:34622 [sender.py:send():379] send: history
2024-05-02 15:57:38,169 DEBUG   SenderThread:34622 [sender.py:send_request():406] send_request: summary_record
2024-05-02 15:57:38,170 INFO    SenderThread:34622 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-02 15:57:38,669 INFO    wandb-upload_0:34622 [upload_job.py:push():131] Uploaded file /var/folders/bq/frkjqv215gvcwsrx_g06w1tr0000gn/T/tmpji0upgslwandb/8qnbnfpi-media/table/Accuracy by Layer_0_d5b479761d20767f32ca.table.json
2024-05-02 15:57:38,943 INFO    Thread-97 :34622 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/paul/Projects/anomalous-concept-detection/wandb/run-20240502_155724-i8mdzawr/files/wandb-summary.json
2024-05-02 15:57:40,179 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 15:57:40,952 INFO    Thread-97 :34622 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/paul/Projects/anomalous-concept-detection/wandb/run-20240502_155724-i8mdzawr/files/output.log
2024-05-02 15:57:45,190 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 15:57:46,959 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 15:57:46,960 DEBUG   SenderThread:34622 [sender.py:send_request():406] send_request: stop_status
2024-05-02 15:57:46,967 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 15:57:50,201 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 15:57:55,211 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 15:58:00,237 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 15:58:01,038 INFO    Thread-97 :34622 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/paul/Projects/anomalous-concept-detection/wandb/run-20240502_155724-i8mdzawr/files/config.yaml
2024-05-02 15:58:01,963 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 15:58:01,965 DEBUG   SenderThread:34622 [sender.py:send_request():406] send_request: stop_status
2024-05-02 15:58:01,968 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 15:58:06,192 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 15:58:11,205 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 15:58:16,221 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 15:58:16,969 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 15:58:16,970 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 15:58:16,970 DEBUG   SenderThread:34622 [sender.py:send_request():406] send_request: stop_status
2024-05-02 15:58:22,182 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 15:58:27,200 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 15:58:30,033 DEBUG   SystemMonitor:34622 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-02 15:58:30,037 DEBUG   SenderThread:34622 [sender.py:send():379] send: telemetry
2024-05-02 15:58:30,037 DEBUG   SenderThread:34622 [sender.py:send():379] send: stats
2024-05-02 15:58:31,972 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 15:58:31,972 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 15:58:31,973 DEBUG   SenderThread:34622 [sender.py:send_request():406] send_request: stop_status
2024-05-02 15:58:32,205 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 15:58:33,177 INFO    Thread-97 :34622 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/paul/Projects/anomalous-concept-detection/wandb/run-20240502_155724-i8mdzawr/files/config.yaml
2024-05-02 15:58:37,448 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 15:58:42,467 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 15:58:46,977 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 15:58:46,978 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 15:58:46,978 DEBUG   SenderThread:34622 [sender.py:send_request():406] send_request: stop_status
2024-05-02 15:58:48,284 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 15:58:53,300 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 15:58:58,313 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 15:59:00,038 DEBUG   SenderThread:34622 [sender.py:send():379] send: stats
2024-05-02 15:59:01,980 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 15:59:01,980 DEBUG   SenderThread:34622 [sender.py:send_request():406] send_request: stop_status
2024-05-02 15:59:01,985 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 15:59:04,221 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 15:59:09,243 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 15:59:14,257 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 15:59:16,988 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 15:59:16,992 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 15:59:17,005 DEBUG   SenderThread:34622 [sender.py:send_request():406] send_request: stop_status
2024-05-02 15:59:20,192 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 15:59:25,218 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 15:59:30,068 DEBUG   SenderThread:34622 [sender.py:send():379] send: stats
2024-05-02 15:59:31,074 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 15:59:32,011 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 15:59:32,012 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 15:59:32,013 DEBUG   SenderThread:34622 [sender.py:send_request():406] send_request: stop_status
2024-05-02 15:59:36,283 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 15:59:41,304 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 15:59:46,335 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 15:59:47,021 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 15:59:47,021 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 15:59:47,022 DEBUG   SenderThread:34622 [sender.py:send_request():406] send_request: stop_status
2024-05-02 15:59:52,204 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 15:59:57,223 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:00:00,082 DEBUG   SenderThread:34622 [sender.py:send():379] send: stats
2024-05-02 16:00:02,030 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 16:00:02,031 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 16:00:02,031 DEBUG   SenderThread:34622 [sender.py:send_request():406] send_request: stop_status
2024-05-02 16:00:03,167 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:00:08,181 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:00:13,191 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:00:17,050 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 16:00:17,052 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 16:00:17,056 DEBUG   SenderThread:34622 [sender.py:send_request():406] send_request: stop_status
2024-05-02 16:00:18,338 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:00:23,351 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:00:28,369 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:00:30,094 DEBUG   SenderThread:34622 [sender.py:send():379] send: stats
2024-05-02 16:00:32,042 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 16:00:32,043 DEBUG   SenderThread:34622 [sender.py:send_request():406] send_request: stop_status
2024-05-02 16:00:32,056 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 16:00:34,185 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:00:39,202 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:00:44,220 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:00:47,044 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 16:00:47,045 DEBUG   SenderThread:34622 [sender.py:send_request():406] send_request: stop_status
2024-05-02 16:00:47,055 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 16:00:49,286 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:00:54,300 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:00:59,325 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:01:00,098 DEBUG   SenderThread:34622 [sender.py:send():379] send: stats
2024-05-02 16:01:02,045 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 16:01:02,047 DEBUG   SenderThread:34622 [sender.py:send_request():406] send_request: stop_status
2024-05-02 16:01:02,055 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 16:01:05,273 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:01:10,285 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:01:15,303 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:01:17,049 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 16:01:17,049 DEBUG   SenderThread:34622 [sender.py:send_request():406] send_request: stop_status
2024-05-02 16:01:17,055 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 16:01:21,202 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:01:26,220 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:01:30,103 DEBUG   SenderThread:34622 [sender.py:send():379] send: stats
2024-05-02 16:01:32,055 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 16:01:32,056 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:01:32,056 DEBUG   SenderThread:34622 [sender.py:send_request():406] send_request: stop_status
2024-05-02 16:01:32,061 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 16:01:37,232 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:01:42,254 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:01:47,060 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 16:01:47,061 DEBUG   SenderThread:34622 [sender.py:send_request():406] send_request: stop_status
2024-05-02 16:01:47,065 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 16:01:48,227 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:01:53,245 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:01:58,260 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:02:00,121 DEBUG   SenderThread:34622 [sender.py:send():379] send: stats
2024-05-02 16:02:02,063 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 16:02:02,065 DEBUG   SenderThread:34622 [sender.py:send_request():406] send_request: stop_status
2024-05-02 16:02:02,070 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 16:02:03,285 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:02:08,299 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:02:13,310 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:02:17,067 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 16:02:17,069 DEBUG   SenderThread:34622 [sender.py:send_request():406] send_request: stop_status
2024-05-02 16:02:17,075 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 16:02:18,335 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:02:23,349 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:02:28,363 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:02:30,122 DEBUG   SenderThread:34622 [sender.py:send():379] send: stats
2024-05-02 16:02:32,073 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 16:02:32,074 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 16:02:32,074 DEBUG   SenderThread:34622 [sender.py:send_request():406] send_request: stop_status
2024-05-02 16:02:34,270 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:02:39,293 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:02:44,310 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:02:47,075 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 16:02:47,076 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 16:02:47,076 DEBUG   SenderThread:34622 [sender.py:send_request():406] send_request: stop_status
2024-05-02 16:02:50,249 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:02:55,266 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:03:00,133 DEBUG   SenderThread:34622 [sender.py:send():379] send: stats
2024-05-02 16:03:01,138 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:03:02,078 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 16:03:02,081 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 16:03:02,082 DEBUG   SenderThread:34622 [sender.py:send_request():406] send_request: stop_status
2024-05-02 16:03:06,293 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:03:11,302 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:03:16,321 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:03:17,076 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 16:03:17,080 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 16:03:17,080 DEBUG   SenderThread:34622 [sender.py:send_request():406] send_request: stop_status
2024-05-02 16:03:22,287 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:03:27,306 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:03:30,141 DEBUG   SenderThread:34622 [sender.py:send():379] send: stats
2024-05-02 16:03:32,082 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 16:03:32,085 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 16:03:32,085 DEBUG   SenderThread:34622 [sender.py:send_request():406] send_request: stop_status
2024-05-02 16:03:33,264 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:03:38,278 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:03:43,298 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:03:47,083 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 16:03:47,091 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 16:03:47,092 DEBUG   SenderThread:34622 [sender.py:send_request():406] send_request: stop_status
2024-05-02 16:03:48,320 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:03:53,339 DEBUG   HandlerThread:34622 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:03:58,049 DEBUG   SenderThread:34622 [sender.py:send():379] send: telemetry
